time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C02094__chlo,EX_C00244__dra,EX_C00011__dra,DM_C00404__vacu,DM_C00244__cytop,EX_C00205__dra,DM_C08601__chlo,DM_C05306__chlo,DM_C05307__chlo,DM_C00369__chlo,DM_C00422__lip
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013888888888888888,0.26557296007853565,-0.10754091027695978,0.00035320224365848423,-2.1861867038646823,-11.16030663888299,0.0017320986091010255,1.1643434585037697,-171.6308012191938,0.0018289234217841728,0.0,0.0,0.0,0.0
0.027777777777777776,0.2657054515307208,-0.10752085971256488,0.00035348052563220615,-2.176946074095855,-11.165941707668452,0.001730014672153039,1.1545930422889024,-171.71133391223253,0.0018314166177589794,0.0,0.0,0.0,0.0
0.041666666666666664,0.26583744998027375,-0.10750071456548062,0.0003537540187827044,-2.1677985649541003,-11.171555447138356,0.0017279317219154138,1.1449376436238714,-171.79156420119543,0.0018338952612917034,0.0,0.0,0.0,0.0
0.05555555555555555,0.2659689597063526,-0.10748047470004465,0.00035402281943229535,-2.158743086719928,-11.177148044161079,0.0017258497115683797,1.1353761563244935,-171.87149474268554,0.0018363594673074814,0.0,0.0,0.0,0.0
0.06944444444444445,0.266099983637092,-0.10746013977567322,0.0003542870191444427,-2.149778654496978,-11.18271962806082,0.0017237685991499108,1.1259075842276136,-171.9511273753921,0.0018388093251305885,0.0,0.0,0.0,0.0
0.08333333333333334,0.266230524171401,-0.10743970937103084,0.00035454670657032896,-2.140904329681188,-11.188270305576967,0.001721688344597359,1.1165309794990306,-172.03046361706458,0.0018412449140534793,0.0,0.0,0.0,0.0
0.09722222222222224,0.2663605834339727,-0.10741918302189717,0.0003548019680514228,-2.132119201608257,-11.193800171715875,0.0017196089087850956,1.1072454232992606,-172.10950481878555,0.0018436663081737052,0.0,0.0,0.0,0.0
0.11111111111111113,0.26649016338493436,-0.10739856023721278,0.00035505288789893506,-2.1234223795665814,-11.199309314416716,0.0017175302531094079,1.098050017374679,-172.18825223130762,0.0018460735784730697,0.0,0.0,0.0,0.0
0.12500000000000003,0.26661926587604406,-0.10737784050719079,0.0003552995485529663,-2.1148129886413254,-11.204797816942964,0.001715452339255454,1.0889438796854611,-172.26670703904642,0.0018484667938814471,0.0,0.0,0.0,0.0
0.13888888888888892,0.2667478926829113,-0.10735702330790664,0.0003555420306869698,-2.1062901672845427,-11.210265759254462,0.0017133751290912547,1.079926141851794,-172.3448703795917,0.0018508460218849352,0.0,0.0,0.0,0.0
0.15277777777777782,0.266876045524986,-0.10733610810410762,0.0003557804132838685,-2.097853065770258,-11.215713218859626,0.0017112985845693467,1.070995947531654,-172.4227433558182,0.001853211328901338,0.0,0.0,0.0,0.0
0.1666666666666667,0.2670037260787463,-0.10731509435103434,0.00035601477369600346,-2.0895008451470667,-11.221140271376974,0.0017092226676781175,1.062152451323082,-172.50032704386985,0.0018555627805253762,0.0,0.0,0.0,0.0
0.1805555555555556,0.2671309359867868,-0.10729398149565529,0.00035624518769515677,-2.081232676490579,-11.226546990922461,0.0017071473404023003,1.0533948179814854,-172.57762249866923,0.0018579004416957403,0.0,0.0,0.0,0.0
0.1944444444444445,0.26725767686429747,-0.1072727689775323,0.00035647172951610136,-2.073047740346691,-11.231933450386649,0.0017050725646994003,1.04472222183802,-172.65463075785343,0.001860224376812606,0.0,0.0,0.0,0.0
0.2083333333333334,0.2673839503038586,-0.10725145622944386,0.0003566944718957102,-2.064945226301765,-11.23729972163904,0.0017029983024710222,1.0361338463513374,-172.7313528446768,0.0018625346498223677,0.0,0.0,0.0,0.0
0.2222222222222223,0.26750975787903286,-0.10723004267784396,0.00035691348610888116,-2.0569243326403543,-11.24264587568258,0.0017009245155487445,1.0276288837513252,-172.80778977021504,0.0018648313242798445,0.0,0.0,0.0,0.0
0.2361111111111112,0.2676351011471726,-0.10720852774320476,0.000357128842002086,-2.048984266065189,-11.2479719827729,0.0016988511656821175,1.0192065347484958,-172.88394253504757,0.0018671144633945382,0.0,0.0,0.0,0.0
0.25000000000000006,0.2677599816515921,-0.10718691084027633,0.00035734060802508193,-2.0411242414626343,-11.253278112512074,0.0016967782145361303,1.0108660082911292,-172.95981213060224,0.0018693841300652682,0.0,0.0,0.0,0.0
0.26388888888888895,0.2678844009233016,-0.10716519137828502,0.00035754885126115587,-2.033343481702116,-11.258564333923513,0.0016947056236571538,1.0026065213576396,-173.03539954020988,0.0018716403869061455,0.0,0.0,0.0,0.0
0.27777777777777785,0.26783529590594485,-0.10714336876108539,0.00035775363745616163,-2.02564121746145,-11.263830715512569,0.001694307832092956,0.9945684054607491,-173.14371403031691,0.0018738832962659454,8.314023426036754e-05,4.805793887882517e-05,0.0,0.0
0.29166666666666674,0.26648653187190285,-0.1071214424001304,0.00035795507862507707,-2.018015728031719,-11.26907624317884,0.0017064806761461215,0.9876681997613175,-173.4995219184834,0.0018761134502793685,0.0007904038933302548,0.00045688086319667907,0.0,0.0
0.30555555555555564,0.26550918504785304,-0.10709941180386684,0.00035815359044319374,-2.0104590142527234,-11.274292908176204,0.0017150557222763152,0.9805360032036308,-173.78394969913865,0.0018783348980076129,0.0013189115119073883,0.0007623765964782591,0.0,0.0
0.31944444444444453,0.2648153686725005,-0.10707727647981284,0.00035834912131567224,-2.002972396079729,-11.27948319558897,0.0017208832947163504,0.9732446094065781,-174.0101503889866,0.0018805465557962643,0.0017109130519299776,0.0009889670820404494,0.0,0.0
