time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C02094__chlo,EX_C00244__dra,EX_C00011__dra,DM_C00404__vacu,DM_C00244__cytop,EX_C00205__dra,DM_C08601__chlo,DM_C05306__chlo,DM_C05307__chlo,DM_C00369__chlo,DM_C00422__lip
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020833333333333332,0.26955193982498754,-0.13503140591797952,0.0003719918570672296,-0.37428180943693595,-11.153745707611687,0.0027932200165710817,-0.6628713288292548,-129.6945974801718,0.001992114354057043,0.0,0.0,-9.985726111119044e-05,0.0
0.041666666666666664,0.2698053465470828,-0.13502994648210828,0.00037199185706722953,-0.3850019719469107,-11.16464699607797,0.0027907098151575362,-0.6531261976147378,-129.7835082794489,0.001992114354057043,0.0,0.0,-9.967085212301294e-05,0.0
0.0625,0.2700570820529436,-0.1350284782782014,0.00037199185706722953,-0.39556046876342144,-11.175479996887937,0.0027882154327899165,-0.6435363017665121,-129.8718545599814,0.001992114354057043,0.0,0.0,-9.948366900466027e-05,0.0
0.08333333333333333,0.27030716228713386,-0.13502700128863027,0.0003719918570672295,-0.4059600918250803,-11.186245368627965,0.002785736714495594,-0.6340989106957352,-129.95964175047234,0.001992114354057043,0.0,0.0,-9.929571521152376e-05,0.0
0.10416666666666666,0.270555599066856,-0.1350255154734357,0.0003719918570672295,-0.4162034248255906,-11.196943602836608,0.0027832735443370873,-0.6248114861777195,-130.0468738951517,0.001992114354057043,0.0,0.0,-9.910699139793951e-05,0.0
0.12499999999999999,0.27080240258161276,-0.13502402078386358,0.00037199185706722953,-0.42629294723042727,-11.207575125090838,0.002780825821774672,-0.6156715879530434,-130.1335544917497,0.001992114354057043,0.0,0.0,-9.89174971598582e-05,0.0
0.14583333333333331,0.27104758217152275,-0.13502251716647798,0.0003719918570672295,-0.43623106739639633,-11.218140326501597,0.0027783934543036772,-0.6066768436027833,-130.21968675254422,0.0019921143540570425,0.0,0.0,-9.872723156598814e-05,0.0
0.16666666666666666,0.27129114666263704,-0.13502100456489882,0.00037199185706722953,-0.44602013728463175,-11.228639577289542,0.002775976354271551,-0.5978249351257958,-130.30527371686378,0.001992114354057043,0.0,0.0,-9.853619338315241e-05,0.0
0.1875,0.27153310453904345,-0.135019482920678,0.0003719918570672295,-0.45566246033194174,-11.239073233754645,0.0027735744372536786,-0.5891135917294141,-130.39031830884187,0.0019921143540570434,0.0,0.0,-9.834438119058575e-05,0.0
