time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C02094__chlo,EX_C00244__dra,EX_C00011__dra,DM_C00404__vacu,DM_C00244__cytop,EX_C00205__dra,DM_C08601__chlo
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020833333333333332,0.6040980702552936,-0.09507101086048456,0.00011596146007004088,-4.0709543039730995,-30.481290866741336,-0.0001641857142857143,-0.5936278369961183,-470.2884343942138,0.0001735630762891158
0.041666666666666664,0.60398644468762,-0.09505486229540523,0.00011491978759829511,-4.025823726406956,-30.475174635968127,-0.00016409862765405931,-0.6377029380010866,-470.19087895332297,0.0001715269916045756
0.0625,0.6038734790453397,-0.09503848904852988,0.00011388801811795404,-3.98336629773961,-30.468997454792742,-0.0001640117282158961,-0.6790972092108989,-470.09242365894005,0.0001695220269241701
0.08333333333333333,0.6037591604726149,-0.09502188899842846,0.00011286609187983114,-3.9434179976730395,-30.462758605095704,-0.00016392501640440064,-0.7179745438780945,-469.9930569758034,0.00016754780180022895
0.10416666666666666,0.603643472915591,-0.09500505942738088,0.00011185396713602986,-3.9058264520586374,-30.45645721160178,-0.00016383849550621055,-0.7544871660954047,-469.89276496637467,0.00016560394255124737
0.12499999999999999,0.6035263989298985,-0.0949879973621068,0.00011085160940173845,-3.870449167444858,-30.450092330535934,-0.0001637521698954959,-0.7887774091863706,-469.79153264496,0.00016369007795618713
0.14583333333333331,0.6034079202131832,-0.09497069967525576,0.00010985898789163552,-3.83715258840315,-30.443662975662797,-0.00016366604448029177,-0.8209786621591686,-469.689344374912,0.00016180583787796265
0.16666666666666666,0.6032880178253757,-0.09495316312732315,0.00010887607388565124,-3.805811403563852,-30.437168129045276,-0.00016358012446260394,-0.85121606522923,-469.58618403266905,0.00015995085278368979
0.1875,0.6031666722941244,-0.09493538438714458,0.00010790283983001712,-3.77630796670545,-30.430606746192854,-0.00016349441521442708,-0.8796070894754848,-469.482035086242,0.0001581247536212083
0.20833333333333334,0.6030438636698795,-0.09491736004296394,0.0001069392587787876,-3.7485317867023804,-30.423977758754226,-0.00016340892220587455,-0.906262047283187,-469.3768806362813,0.00015632717185710024
0.22916666666666669,0.6029195715603078,-0.09489908660876804,0.00010598530401482754,-3.7223790661026754,-30.417280076207618,-0.00016332365095994743,-0.9312845540134802,-469.2707034419199,0.00015455773959250613
0.25,0.6027937751463401,-0.09488056052800804,0.00010504094877473853,-3.69775227782141,-30.410512586651027,-0.00016323860702222842,-0.954771951426153,-469.16348593285886,0.0001528160897161432
0.2708333333333333,0.6026664531920828,-0.0948617781757696,0.00010410616603866952,-3.674559773691028,-30.403674157294493,-0.0001631537959395398,-0.9768156992026951,-469.0552102169333,0.0001511018560735446
0.29166666666666663,0.6025375840515024,-0.09484273585996762,0.00010318092836324893,-3.652715420714581,-30.396763634797974,-0.00016306922324428813,-0.997501738744857,-468.9458580853371,0.0001494146736411544
0.31249999999999994,0.6024071456677116,-0.09482342982189745,0.00010226520774464326,-3.6321382620130787,-30.38977984524103,-0.0001629848944425788,-1.0169108322241063,-468.8354110121938,0.0001477541786986366
0.33333333333333326,0.6022751155730625,-0.09480385623634278,0.00010135897550386616,-3.6127522001347083,-30.38272159413646,-0.00016290081500492786,-1.035118879276741,-468.7238501548247,0.00014612000899616185
