time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C02094__chlo,EX_C00244__dra,EX_C00011__dra,DM_C00404__vacu,DM_C00244__cytop,EX_C00205__dra,DM_C08601__chlo
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020833333333333332,0.33735503813821593,-0.05127942156812472,0.0001014221230305312,-4.071735827164495,-16.28686432334019,-0.0001641857142857143,1.8762291437913232,-249.27475037546958,0.00013425559767990823
0.041666666666666664,0.3371506075697738,-0.051247130294132186,0.00010074037333360578,-3.96156347525232,-16.276928327014133,-0.0001641348987636998,1.7673872260762744,-249.16011310483,0.00013313267024228759
0.0625,0.33694462683442294,-0.05121458277695896,0.00010006851867025507,-3.85733103271288,-16.266918969909344,-0.0001640841532446613,1.6644953062205627,-249.04462615293667,0.00013203572363544073
0.08333333333333333,0.33673709137398516,-0.05118177828523848,9.940629688981749e-05,-3.7587094395792513,-16.25683597919126,-0.00016403347704679023,1.5672243539220592,-248.92828645644406,0.0001309636974793071
0.10416666666666666,0.3365279929405183,-0.05114871545816597,9.875345986757461e-05,-3.6653900719528814,-16.246678906896975,-0.0001639828704433731,1.4752657989596374,-248.81108892451564,0.00012991558993044822
0.12499999999999999,0.33631732183182445,-0.051115392686753615,9.810976899332742e-05,-3.5770821602562943,-16.2364472373046,-0.00016393233407663825,1.3883289348979302,-248.69302767972894,0.00012889044987866998
0.14583333333333331,0.33610506756496056,-0.05108180822940185,9.747499378301075e-05,-3.4935113385443164,-16.226140419222578,-0.00016388186877551125,1.3061394640145427,-248.57409643135097,0.00012788737310148873
0.16666666666666666,0.33589121916403086,-0.051047960260655285,9.684891128314173e-05,-3.4144185357722883,-16.21575787973996,-0.0001638314754772056,1.2284383866960926,-248.4542886343754,0.00012690549950866695
0.1875,0.3356757653015404,-0.05101384689576249,9.623130575062602e-05,-3.3395590272790954,-16.205299030942786,-0.00016378115518700883,1.1549810520007706,-248.33359756726412,0.00012594401082739317
0.20833333333333334,0.335458694380191,-0.05097946620453155,9.562196844192126e-05,-3.2687015841286287,-16.19476327376799,-0.0001637309089551858,1.0855363064676702,-248.21201637661497,0.00012500212851626749
0.22916666666666669,0.3352399945824113,-0.05094481621979053,9.502069744684554e-05,-3.201627693125024,-16.184150000309316,-0.00016368073786260633,1.0198857138097206,-248.08953810393064,0.0001240791118236472
0.25,0.3350196539014035,-0.050909894942864485,9.442729753900824e-05,-3.1381308333830886,-16.17345859523585,-0.00016363064301124825,0.957822831281923,-247.96615570213453,0.00012317425595242886
0.2708333333333333,0.3347976601638195,-0.050874700347283204,9.384158002998376e-05,-3.078015801026955,-16.16268843681018,-0.0001635806255176194,0.8991525342326545,-247.8418620474562,0.00012228689031241677
0.29166666666666663,0.33457400104363877,-0.05083923038138113,9.326336262143682e-05,-3.0210980763852295,-16.151838897486,-0.00016353068650802447,0.8436903832081124,-247.71664994645147,0.00012141637685040597
0.31249999999999994,0.3343486640746814,-0.05080348297017225,9.269246925276627e-05,-2.9672032295647037,-16.140909344440818,-0.00016348082711505096,0.7912620294451091,-247.59051214227242,0.00012056210845218293
0.33333333333333326,0.3341216366571521,-0.05076745601673338,9.212872994364666e-05,-2.91616636117654,-16.129899139824865,-0.00016343104847488805,0.7417026555543433,-247.46344131765505,0.00011972350741290941
0.3541666666666666,0.3338929060638487,-0.050731147403243526,9.157198063167028e-05,-2.867831575553836,-16.118807640996003,-0.0001633813517252352,0.6948564486973692,-247.33543009773587,0.00011890002397323269
0.3749999999999999,0.33366245944578676,-0.05069455499177662,9.102206300581348e-05,-2.8220514841833455,-16.107634200727382,-0.00016333173800363657,0.6505761039822118,-247.20647105255875,0.00011809113491914257
0.3958333333333332,0.3334302838347335,-0.05065767662491361,9.047882433660329e-05,-2.7786867373499557,-16.096378167270032,-0.0001632822084461308,0.6087223560910822,-247.07655669789474,0.0001172963422437091
0.4166666666666665,0.33319636614596065,-0.05062051012621939,8.994211730395498e-05,-2.737605582200318,-16.085038884427906,-0.00016323276418613982,0.5691635373259336,-246.94567949620506,0.00011651517186896525
0.43749999999999983,0.3329606931813086,-0.050583053300617006,8.941179982364034e-05,-2.6986834455980535,-16.07361569164923,-0.00016318340635354084,0.5317751604441465,-246.8138318577899,0.00011574717242621328
0.45833333333333315,0.3327232516292789,-0.0505453039346831,8.888773487323508e-05,-2.661802540278602,-16.062107923978413,-0.00016313413607388106,0.49643952481227904,-246.68100614031997,0.00011499191409288446
0.47916666666666646,0.3324840280679438,-0.05050725979688125,8.836979031847667e-05,-2.6268514929252538,-16.05051491214435,-0.00016308495446770626,0.46304534446354406,-246.54719464994199,0.00011424898748435109
0.4999999999999998,0.33224300896540826,-0.05046891863774694,8.785783874066542e-05,-2.5937249928890127,-16.038835982533882,-0.00016303586264997984,0.43148739681460313,-246.41238964105386,0.00011351800259863788
0.5208333333333331,0.3320001806802209,-0.050430278190033616,8.735175726581949e-05,-2.5623234603605725,-16.027070457164903,-0.00016298686172957577,0.4016661908346886,-246.27658331607083,0.00011279858781226826
0.5416666666666665,0.33175552946231135,-0.050391336168827607,8.685142739615892e-05,-2.5325527328820923,-16.015217653686246,-0.00016293795280883182,0.3734876535513978,-246.13976782550048,0.00011209038892536535
0.5624999999999999,0.33150904145350546,-0.05035209027163785,8.635673484440138e-05,-2.5043237691569313,-16.003276885359885,-0.0001628891369831533,0.3468628338571138,-246.00193526780603,0.0001113930682540979
