time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C02094__chlo,EX_C00244__dra,EX_C00011__dra,DM_C00404__vacu,DM_C00244__cytop,EX_C00205__dra,DM_C08601__chlo,DM_C05306__chlo,DM_C05307__chlo,DM_C00369__chlo,DM_C00422__lip
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013888888888888888,0.2655729602071947,-0.10754091027695978,0.00035320224365848423,-2.203690671511188,-11.16030663888299,0.0017320986078563916,1.181847425655232,-171.63080122859034,0.001828923287673757,0.0,0.0,0.0,0.0
0.027777777777777776,0.26570545167949017,-0.10751672437235542,0.0003534805256321526,-2.1943014896688897,-11.165941707669568,0.0017298492571060826,1.1719484572895174,-171.71137754155404,0.0018314164627144306,0.0,0.0,0.0,0.0
0.041666666666666664,0.26583745035431994,-0.10749241982781993,0.00035375399794498034,-2.185007303279716,-11.17155544714075,0.0017275999287911608,1.1621463805103092,-171.79165171918714,0.0018338948922967241,0.0,0.0,0.0,0.0
0.05555555555555555,0.2659689605103684,-0.1074679964165877,0.00035402275766334434,-2.175806999105048,-11.177148044170451,0.0017253505724482792,1.152440065615948,-171.87162641909296,0.0018363586912242841,0.0,0.0,0.0,0.0
0.06944444444444445,0.2660999850753995,-0.10744345366415098,0.00035428689707150957,-2.1666995711681443,-11.182719628088208,0.0017231011407705665,1.1428284953646037,-171.9513034814076,0.0018388079486396658,0.0,0.0,0.0,0.0
0.08333333333333334,0.26623052644799494,-0.1074187909979332,0.0003545465055189347,-2.157684060861326,-11.188270305638568,0.001720851587645909,1.1333107019194961,-172.03068442551938,0.001841242743587956,0.0,0.0,0.0,0.0
0.09722222222222224,0.2663605867526386,-0.10739400779291815,0.00035480167002348154,-2.148759538167223,-11.193800171832866,0.0017186018675181918,1.123885747089033,-172.10977060425247,0.0018436631498469913,0.0,0.0,0.0,0.0
0.11111111111111113,0.266490167949319,-0.10736910339097595,0.00035505247555147273,-2.139925093486505,-11.199309314615093,0.0017163519350959222,1.114552713732258,-172.18856327017284,0.0018460692379988924,0.0,0.0,0.0,0.0
0.12500000000000003,0.26661927188977,-0.10734407711062656,0.00035529900517741796,-2.1311798333857075,-11.204797817253368,0.0017141017452071787,1.105310701290903,-172.2670636095614,0.0018484610764853784,0.0,0.0,0.0,0.0
0.13888888888888892,0.26674790034967827,-0.10731892825255884,0.00035554134018903744,-2.1225228781111607,-11.210265759712026,0.0017118512526983025,1.0961588231790633,-172.34527276192054,0.0018508387322065296,0.0,0.0,0.0,0.0
0.15277777777777782,0.2668760550486937,-0.1072936561030045,0.00035577956016392466,-2.1139533600083906,-11.215713219503822,0.0017096004123783408,1.0870962051254573,-172.42319183207633,0.0018532022708859185,0.0,0.0,0.0,0.0
0.1666666666666667,0.26700373766363145,-0.10726825993592157,0.00035601374303002647,-2.1054704224505727,-11.221140272251453,0.0017073491789837136,1.0781219840514822,-172.50082189816126,0.0018555517573044472,0.0,0.0,0.0,0.0
0.1805555555555556,0.2671309498375509,-0.10724273901447079,0.00035624396511618577,-2.0970732190737698,-11.226546992074933,0.00170509750714327,1.0692353072712262,-172.57816401712165,0.0018578872554549247,0.0,0.0,0.0,0.0
0.1944444444444445,0.26725769318625714,-0.10721709259204702,0.0003564703011961981,-2.0887609132074023,-11.23193345186872,0.0017028453513577662,1.060435331896823,-172.65521922865096,0.001860208828645919,0.0,0.0,0.0,0.0
0.2083333333333334,0.26738396930313607,-0.10719131991301939,0.0003566928245284172,-2.080532677434581,-11.237299723506109,0.001700592665986859,1.051721224380742,-172.7319885580979,0.0018625165395715387,0.0,0.0,0.0,0.0
0.2222222222222223,0.267509779762717,-0.10716542021327242,0.00035691160689216376,-2.0723876932419945,-11.242645877993695,0.0016983394052311012,1.043092160151243,-172.80847301866245,0.0018648104503573087,0.0,0.0,0.0,0.0
0.2361111111111112,0.26763512612352913,-0.10713939272060834,0.0003571267186217471,-2.0643251507335005,-11.247971985590635,0.001696085523122189,1.0345473233154603,-172.88467361308875,0.0018670906225885854,0.0,0.0,0.0,0.0
0.25000000000000006,0.2677600099302808,-0.1071132366550482,0.00035733822863863945,-2.056344248390241,-11.253278115902429,0.001693830973516497,1.0260859064110046,-172.9605913350016,0.001869357117325758,0.0,0.0,0.0,0.0
0.26388888888888895,0.26788443271561596,-0.10708695122905974,0.0003575462044821711,-2.0484441928655115,-11.25856433795579,0.0016915757100830857,1.0177071101939865,-173.03622716996713,0.0018716099951090422,0.0,0.0,0.0,0.0
0.27777777777777785,0.26760795597092835,-0.10706053564772898,0.00035775071233900825,-2.0406241988061233,-11.263830720259271,0.0016931941236508208,1.0097366387201312,-173.18795729147664,0.001873849315954808,0.00019237141781302598,0.00011119735133700922,0.0,0.0
0.29166666666666674,0.26630787146391494,-0.10703398914490057,0.00035795192717517595,-2.0328812478308143,-11.26907482698136,0.0017047111657177798,1.0026793747593885,-173.53450338954514,0.0018760763853357058,0.0008762345828914377,0.0005064939785499639,0.0,0.0
0.30555555555555564,0.265366875922129,-0.10700731105284098,0.000358150187856875,-2.025208804014197,-11.274290385626056,0.001712748597015155,0.9954018793932928,-173.8120270247134,0.0018782944632260738,0.001387267964621277,0.0008018889968909116,0.0,0.0
0.31944444444444453,0.2647000802132412,-0.10698050069514925,0.0003583454469830795,-2.0176081220643867,-11.279479801048467,0.0017181277310106176,0.9879744428479191,-174.01919362478975,0.0018805024995371285,0.001766280522017467,0.0010209714000100965,0.0,0.0
