time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C02094__chlo,EX_C00244__dra,EX_C00011__dra,DM_C00404__vacu,DM_C00244__cytop,EX_C00205__dra,DM_C08601__chlo,DM_C05306__chlo,DM_C05307__chlo,DM_C00369__chlo,DM_C00422__lip
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020833333333333332,0.2661761762411087,-0.09458062238361829,0.00037199185706722953,-0.3755234220921923,-10.996375958955753,0.0012078507057632292,-0.6486408139336846,-132.06632568010855,0.001992114354057043,0.0,0.0,-0.00010908939004369188,0.0
0.041666666666666664,0.26645493773012474,-0.0945479219424947,0.00037199185706722953,-0.3860539488749004,-11.00839605351485,0.001203845545369278,-0.639182875808094,-132.16388535540094,0.001992114354057043,0.0,0.0,-0.00010886873484029773,0.0
0.0625,0.2667318677613484,-0.0945150057497092,0.00037199185706722953,-0.39642799377712706,-11.020341365814069,0.0011998494750852576,-0.629874372675481,-132.26082933277786,0.001992114354057043,0.0,0.0,-0.0001086472018166059,0.0
0.08333333333333333,0.2670069833452019,-0.09448187301376589,0.00037199185706722953,-0.4066482280555923,-11.032212597295153,0.0011958622986696112,-0.6207126987300069,-132.35716337033807,0.001992114354057043,0.0,0.0,-0.00010842479530876746,0.0
0.10416666666666666,0.2672802970081341,-0.09444852244536385,0.00037199185706722953,-0.4167171225773471,-11.044010268316924,0.001191883843351296,-0.6116954313025516,-132.45289173108077,0.001992114354057043,0.0,0.0,-0.00010820151638869018,0.0
0.12499999999999999,0.2675518195142266,-0.094414952555487,0.0003719918570672295,-0.42663704840226824,-11.055734827972163,0.0011879139454216722,-0.6028202407501225,-132.54801808979795,0.001992114354057043,0.0,0.0,-0.00010797736489741454,0.0
0.14583333333333331,0.2678215607122667,-0.09438116174586107,0.00037199185706722953,-0.4364103087792658,-11.06738668829033,0.0011839524456571321,-0.5940848617189197,-132.64254581547638,0.001992114354057043,0.0,0.0,-0.00010775234006500752,0.0
0.16666666666666666,0.26808952990053186,-0.09434714834709687,0.00037199185706722953,-0.4460391533424064,-11.078966238973688,0.0011799991873194407,-0.5854870803517931,-132.73647809295326,0.001992114354057043,0.0,0.0,-0.00010752644077364123,0.0
0.1875,0.26835573601389573,-0.09431291063786344,0.00037199185706722953,-0.4555257856931074,-11.090473854958411,0.0011760540151057848,-0.577024727425979,-132.82981798533294,0.001992114354057043,0.0,0.0,-0.00010729966569106274,0.0
0.20833333333333334,0.2686201877311692,-0.09427844685565956,0.0003719918570672295,-0.46487236798664205,-11.101909900753366,0.00117211677454378,-0.5686956741796034,-132.92256846979953,0.001992114354057043,0.0,0.0,-0.00010707201334657228,0.0
0.22916666666666669,0.26888289354170475,-0.09424375520334603,0.00037199185706722953,-0.47408102397394064,-11.11327473313274,0.0011681873116106448,-0.56049782952616,-133.0147324598423,0.0019921143540570434,0.0,0.0,-0.00010684348217795484,0.0
0.25,0.26914386178919825,-0.0942088338533308,0.00037199185706722953,-0.4831538411694002,-11.12456870290676,0.0011642654724731477,-0.5524291380552325,-133.1063128198708,0.001992114354057043,0.0,0.0,-0.00010661407056231117,0.0
0.2708333333333333,0.2694031007018058,-0.09417368095035976,0.00037199185706722953,-0.49209287248810285,-11.135792156139278,0.0011603511033097906,-0.544487578511158,-133.1973123752642,0.0019921143540570425,0.0,0.0,-0.000106383776837322,0.0
0.29166666666666663,0.26966061841360733,-0.09413829461343345,0.0003719918570672295,-0.5009001375424142,-11.146945435015098,0.001156444050179484,-0.5366711625790128,-133.2877339195311,0.0019921143540570434,0.0,0.0,-0.00010615259931650821,0.0
0.31249999999999994,0.2699164229803394,-0.09410267293714983,0.00037199185706722953,-0.5095776237097891,-11.158028878475598,0.0011525441589242396,-0.528977933877347,-133.37758021955662,0.001992114354057043,0.0,0.0,-0.0001059205363005562,0.0
0.33333333333333326,0.2701705223912032,-0.09406681399265689,0.00037199185706722953,-0.5181272870408217,-11.169042822695541,0.0011486512750899975,-0.5214059670955592,-133.46685401953857,0.001992114354057043,0.0,0.0,-0.00010568758608596845,0.0
0.3541666666666666,0.27042292457790557,-0.09403071582833125,0.0003719918570672295,-0.5265510530521054,-11.179987601447774,0.0011447652438695624,-0.5139533672358274,-133.5555580439995,0.001992114354057043,0.0,0.0,-0.00010545374697184138,0.0
0.3749999999999999,0.2706736374216897,-0.0939943764702593,0.0003719918570672295,-0.5348508174335416,-11.190863546386645,0.0011408859100517671,-0.5066182689328607,-133.64369500012725,0.001992114354057043,0.0,0.0,-0.00010521901726529774,0.0
0.3958333333333332,0.27092266875888493,-0.0939577939225723,0.0003719918570672295,-0.5430284466905461,-11.201670987271367,0.0011370131179815916,-0.49939883583302913,-133.73126757962075,0.001992114354057043,0.0,0.0,-0.00010498339528593099,0.0
0.4166666666666665,0.27117002638533355,-0.09392096616767204,0.00037199185706722953,-0.5510857787354961,-11.212410252143947,0.001133146711526663,-0.4922932600199639,-133.8182784601607,0.001992114354057043,0.0,0.0,-0.00010474687936951095,0.0
0.43749999999999983,0.27141571805996223,-0.09388389116637175,0.0003719918570672295,-0.5590246234388188,-11.2230816674724,0.0011292865340487828,-0.48529976147720877,-133.90473030659365,0.001992114354057043,0.0,0.0,-0.00010450946787112658,0.0
0.45833333333333315,0.27165975150768235,-0.0938465668579713,0.00037199185706722953,-0.5668467631473342,-11.233685558266853,0.0011254324283780312,-0.4784165875810298,-133.99062577189287,0.001992114354057043,0.0,0.0,-0.00010427115916789489,0.0
0.47916666666666646,0.271902134421767,-0.0938089911602803,0.00037199185706722953,-0.5745539531755994,-11.24422224817437,0.0011215842367911916,-0.471642012618225,-134.07596749794322,0.0019921143540570425,0.0,0.0,-0.00010403195166133111,0.0
