time,ActiveBiomass,Biomass,Carotene,Chlorophyll,Light,Lutein,Nitrate,Nitrogen_quota,Phosphate,Phosphate_quota,Starch,Starch_concentration,TAG,Protein,Carbohydrate,Lipid,Chlorophyll_concentration,Carotene_concentration,Lutein_concentration
0.0,0.09364119689333336,0.1010098666666667,0.00045,0.0061,0.0,0.0033,2.0,2.5,0.4,0.2,0.05,0.005050493333333335,0.0131,0.2233541565,0.2715422155,0.1343944385,0.0006161601866666669,4.545444000000001e-05,0.0003333325600000001
0.020833333333333332,0.09420180720350681,0.10157307353255035,0.00045144473817970054,0.006066198534108394,0.0,0.003303322407220786,1.9953850768324708,2.5315517890809334,0.3997398902065863,0.20145089768372518,0.04972293880416718,0.005050493333333335,0.0130274099666918,0.22344545281745037,0.2716532087525812,0.1344493724108487,0.000616162429768041,4.585462958700966e-05,0.00033552860977035815
0.041666666666666664,0.09476604053423499,0.1021399246825428,0.0004528853536348032,0.006032563746526127,0.0,0.0033066690775656036,1.9907731786644858,2.5626263176476938,0.3994783186378504,0.20289247631335092,0.04944724382398466,0.005050493333333335,0.012955177881883983,0.22353631272860686,0.27176367144538344,0.13450404373164876,0.0006161656067128168,4.625767591008555e-05,0.00033774293053264403
0.0625,0.09533390235039661,0.10271042559902574,0.0004543217316320588,0.005999094053296799,0.0,0.0033100395284244217,1.9861641685018463,2.593231451235951,0.39921528433686554,0.204324825514034,0.0491729020762033,0.005050493333333335,0.01288330034396526,0.2236267346700482,0.27187360167768154,0.13455845152167387,0.0006161695034226987,4.666357841481511e-05,0.0003399755687140708
0.08333333333333333,0.09590540669630183,0.10328459038385197,0.0004557537425908645,0.005965788384348836,0.0,0.003313433235793892,1.9815578404315262,2.623374453301831,0.39895078237561155,0.20574801253236386,0.04889990478974458,0.005050493333333335,0.012811775054913078,0.22371671852951053,0.271982999312991,0.13461259571337375,0.0006161740095942116,4.707233861940495e-05,0.0003422265945232133
0.10416666666666666,0.09648057097514283,0.10386243651364678,0.000457181255108976,0.005932645870169807,0.0,0.0033168496634429227,1.9769539628547663,2.6530622920821956,0.3986848062798689,0.2071620957640245,0.04862824483745748,0.005050493333333335,0.012740600147413855,0.22380626476047408,0.27209186490262927,0.13466647657961203,0.0006161790550484604,4.748395908398537e-05,0.0003444960875946513
0.12499999999999999,0.09705941436189622,0.10444398324536668,0.00045860413985329587,0.005899665744280587,0.0,0.003320288271849455,1.9723522916401977,2.682301738125219,0.3984173487667026,0.2085671289712937,0.04835791593672614,0.005050493333333335,0.012669773975422247,0.2238953741095377,0.2722001993542717,0.1347200945696247,0.0006161845901489053,4.789844309909343e-05,0.000346784132634832
0.14583333333333331,0.0976419571322157,0.10502925094208429,0.00046002227111042993,0.005866847301238753,0.0,0.0033237485219886373,1.967752575684963,2.7110994074719486,0.39814840205646657,0.20996316310211727,0.04808891230523575,0.005050493333333335,0.012599295023971755,0.2239840474996525,0.2723080037899938,0.13477345023876072,0.000616190577440695,4.8315794551404875e-05,0.00034909081758432634
0.16666666666666666,0.09822822032365564,0.10561826073264058,0.0004614355274810895,0.00583418987509904,0.0,0.003327229877243615,1.9631545597188755,2.739461784637993,0.3978779580304145,0.21135024722464357,0.04782122848441842,0.005050493333333335,0.012529161862917622,0.22407228597037956,0.27241527947363914,0.13482654421253445,0.0006161969873919421,4.873601785280125e-05,0.00035141623269214784
0.1875,0.09881822554415154,0.10621103431923454,0.00046284379219445814,0.005801692827056621,0.0,0.0033307318044817212,1.9585579858860624,2.767395236444397,0.3976060083198887,0.21272842906427689,0.047554859238169066,0.005050493333333335,0.012459373120400295,0.22416009064362172,0.272522027769158,0.13487937716600604,0.0006162037959641676,4.915911789721025e-05,0.0003537604699939741
0.20833333333333334,0.09941199485483003,0.10680759385968594,0.00046424695323187703,0.005769355537779715,0.0,0.0033342537747082708,1.953962594709172,2.7949060211298873,0.3973325443609677,0.21409775533754322,0.04728979948999769,0.005050493333333335,0.012389927466379395,0.2242474627023175,0.27262825011470476,0.13493194981096154,0.0006162109831113058,4.9585100031386935e-05,0.00035612362299416577
0.22916666666666669,0.10000955069398355,0.10740796189105323,0.0004656449033466137,0.005737177402367061,0.0,0.0033377952634857677,1.949368125711488,2.8220002947938085,0.3970575574299834,0.21545827197210177,0.04702604428169721,0.005050493333333335,0.012320823601804684,0.22433440337637137,0.27273394800553247,0.13498426288744678,0.0006162185317956531,5.0013970033416246e-05,0.0003585057864606173
0.25,0.10061091582549078,0.10801216127781028,0.0004670375400237159,0.005705157826879808,0.0,0.0033413557512132963,1.9447743178358496,2.8486841162191325,0.3967810386676759,0.21681002425839666,0.04676358874491647,0.005050493333333335,0.01225206025116813,0.22442091393291408,0.2728391229821519,0.13503631715790707,0.0006162264273123035,5.044573409583338e-05,0.0003609070562865895
0.2708333333333333,0.10121611330256912,0.10862021517542574,0.0004684247654040477,0.0056732962258702465,0.0,0.003344934723317775,1.940180909736125,2.8749634506562955,0.396502979096222,0.21815305695798276,0.04650242808090371,0.005050493333333335,0.012183636157196774,0.22450699566930218,0.27294377662182084,0.13508811340297486,0.0006162346568079569,5.088039881168598e-05,0.0003633275293945299
0.29166666666666663,0.10182284378591214,0.109231406324651,0.000469809648532726,0.005656077378315065,0.0,0.003348554221757609,1.9355876625102155,2.9008636661110994,0.3962233710027771,0.21948889048479714,0.0462428695620158,0.005050493333333335,0.012115631825248128,0.22458904978689692,0.273043533694766,0.13513748618937635,0.0006178212863143997,5.1317968614119674e-05,0.0003657672867969309
