time,ActiveBiomass,Biomass,Carotene,Chlorophyll,Light,Lutein,Nitrate,Nitrogen_quota,Phosphate,Phosphate_quota,Starch,Starch_concentration,TAG,Protein,Carbohydrate,Lipid,Chlorophyll_concentration,Carotene_concentration,Lutein_concentration
0.0,0.054396824579867734,0.0599222829593881,0.000720411663807894,0.02579,0.0,0.0026,1.411082540880059,5.15,1.0,0.28,0.05,0.002996114147969405,0.0131,0.21871374551783876,0.265900648319554,0.13160225662109776,0.0015453956775226191,4.3168711565940194e-05,0.00015579793569440905
0.020833333333333332,0.05473437626392403,0.06025541900524931,0.0007205791287769962,0.02564750683405123,0.0,0.0026091713886212714,1.4106138391702177,5.129319085805671,0.9998309042832425,0.28125745148137826,0.04962282450724646,0.0029900292778531744,0.013027620764872854,0.21885422906308863,0.2660714408121416,0.131686786980766,0.0015454012707257522,4.341879733089541e-05,0.0001572167152778829
0.041666666666666664,0.055074170901290416,0.060590784262032626,0.0007207417178832662,0.025505680691114092,0.0,0.002618276625581659,1.4101289651411544,5.108949930078874,0.999660846675839,0.2825062197156278,0.049247702529893134,0.0029839211518811635,0.012955580343295636,0.2189940294858096,0.2662414028003507,0.1317709062987499,0.0015454091962115851,4.3670305936911764e-05,0.0001586434341589411
0.0625,0.055416212249352545,0.06092838263499386,0.0007208994869381967,0.025364515764005672,0.0,0.0026273163626256493,1.4096279672226872,5.088887145220166,0.9994898260812819,0.2837463890627006,0.04887461720395903,0.0029777899067838566,0.012883875785516644,0.21913314353380184,0.2664105303303279,0.13185461261816814,0.0015454189218206712,4.392323978154121e-05,0.00016007813664523584
0.08333333333333333,0.05576050921545465,0.06126822311339036,0.0007210524885740057,0.025224008388308884,0.0,0.0026362911098306028,1.4091108857410453,5.069125745392614,0.9993178388261452,0.28497802452519916,0.048503557357645194,0.0029716355878932213,0.012812505230199547,0.21927157019742852,0.26657882217461,0.1319379053315121,0.0015454301737489388,4.4177604746417535e-05,0.00016152087190894886
0.10416666666666666,0.056107072724831494,0.06161031667986391,0.0007212007739503273,0.025084155727664256,0.0,0.002645201321143139,1.4085777571714657,5.049660945875247,0.9991448802303545,0.2862011834596954,0.048134514025893575,0.002965458206094062,0.012741467236618908,0.21940930935048575,0.266746278179765,0.13202078436284362,0.001545442778028417,4.443340807284261e-05,0.0001629716910776232
0.12499999999999999,0.05645591476855906,0.061954675371042614,0.0007213443932990169,0.024944955364855106,0.0,0.0026540474210628726,1.4080286154300303,5.030488099174046,0.9989709450846043,0.2874159192287764,0.04776747936581976,0.0029592577551875933,0.012670760576952374,0.21954636133153596,0.26691289875739926,0.13210324991587916,0.0015454566117747458,4.469065771756228e-05,0.0001644306463913031
0.14583333333333331,0.05680704800102948,0.06230131188039212,0.0007214833961644646,0.024806405125882003,0.0,0.0026628298161560497,1.40746349242258,5.011602666638531,0.9987960278522529,0.28862228277625784,0.04740244618990799,0.002953034219260616,0.012600384146919509,0.21968272676446715,0.2670786846660029,0.13218530236601833,0.0015454715823789323,4.494936208096681e-05,0.00016589779086074525
0.16666666666666666,0.057160485536780416,0.06265023935777723,0.0007216178315298099,0.024668502989839962,0.0,0.002671548900971371,1.4068824183250417,4.993000203275709,0.9986201227712539,0.2898203234362318,0.04703940772677837,0.0029467875764238845,0.012530336920004001,0.21981840646658163,0.267243636899209,0.1322669422050402,0.001545487616911517,4.520952987018276e-05,0.0001673731781018631
0.1875,0.05751624083565012,0.06300147129617602,0.000721747747891097,0.024531247037297362,0.0,0.0026802050614390433,1.4062854217450693,4.974676348543863,0.99844322391179,0.2910100893977338,0.04667835748410092,0.002940517800939725,0.012460617921232842,0.21995340139579062,0.2674077566215956,0.13234817000932952,0.0015455046560796928,4.547117002184063e-05,0.00016885686224611757
0.20833333333333334,0.05787432763251256,0.0633550214623801,0.0007218731933044251,0.024394635418329137,0.0,0.0026887986769826553,1.405672529823891,4.9566268202311345,0.9982653252115496,0.2921916279933219,0.046319289163667655,0.0029342248645356887,0.01239122621093879,0.22008771261771143,0.26757104512868407,0.13242898642007894,0.0015455226504951802,4.5734291654918715e-05,0.00017034889788825535
0.22916666666666669,0.058234759891698774,0.06371090385205275,0.0007219942154177518,0.024258666331547277,0.0,0.002697330121909477,1.4050437683050738,4.938847410080338,0.9980864204986205,0.2933649858889661,0.045962196605657694,0.002927908737266981,0.01232216087410893,0.22022134128387394,0.26773350382044375,0.13250939213017557,0.0015455415582282378,4.5998904040218644e-05,0.0001718493400542204
0.25,0.05859755177607692,0.06406913265924997,0.0007221108614933576,0.024123338009725145,0.0,0.0027057997663673386,1.4043991615836422,4.921333980474599,0.9979065035070296,0.2945302092146717,0.04560707375041015,0.0029215693881106722,0.01225342101308256,0.22035428861657833,0.2678951341828828,0.13258938787508967,0.0015455613431290076,4.626501657970322e-05,0.0001733582441807566
0.2708333333333333,0.058962717625325685,0.06442972225501169,0.0007222231784243155,0.02398864870959461,0.0,0.0027142079770267257,1.4037387327428548,4.904082461804456,0.9977255678876713,0.29568734365753935,0.045253914611279505,0.0029152067853915986,0.012185005742368714,0.2204865558979607,0.2680559377747548,0.13266897442629544,0.0015455819736322253,4.65326387920104e-05,0.0001748756661021691
0.29166666666666663,0.05933027194023235,0.06479268717189754,0.0007223312127469428,0.02385459670440168,0.0,0.0027225551175809573,1.4030625035828679,4.887088850293147,0.9975436072162138,0.2968364345299587,0.04490271325481799,0.0029088208970978525,0.012116914184864734,0.2206181444618351,0.26821591621764046,0.13274815258636213,0.0015456034218800762,4.680178030201003e-05,0.0001764016620416717
