time,ActiveBiomass,Biomass,Carotene,Chlorophyll,Light,Lutein,Nitrate,Nitrogen_quota,Phosphate,Phosphate_quota,Starch,Starch_concentration,TAG,Protein,Carbohydrate,Lipid,Chlorophyll_concentration,Carotene_concentration,Lutein_concentration
0.0,0.109404415175,0.1180135,0.00045,0.0061,0.0,0.0033,7.5,2.5,0.2,0.2,0.05,0.005900675,0.0131,0.22335415650000004,0.2715422155000001,0.13439443850000002,0.00071988235,5.3106074999999995e-05,0.00038944455
0.020833333333333332,0.11005971120209093,0.1186716438447495,0.0004513753106822202,0.006066191959568949,0.0,0.0033018228436574306,7.494565044183656,2.5319126064793083,0.1997347721695424,0.20112505239235579,0.04972288491449959,0.005900675,0.013027395847598893,0.22344584907418866,0.27165369050064586,0.13444961084250664,0.0007198849717198494,5.356545010959359e-05,0.0003918327445409726
0.041666666666666664,0.11071924825127986,0.1193340493189384,0.00045274519164681593,0.006032550550686126,0.0,0.003303653497123906,7.489133914587523,2.563341254618679,0.19946811830842542,0.20224212022292587,0.049447135661361705,0.005900675,0.012955149543276763,0.22353710976392238,0.27176464043892623,0.13450452331580054,0.0007198886849345672,5.402791702889335e-05,0.00039423834935846755
0.0625,0.11138303272993577,0.12000072285091021,0.0004541096043547513,0.00599907419171789,0.0,0.0033054917818148483,7.483706446549554,2.594293944094061,0.1992000386676846,0.20335127412598766,0.04917273927637616,0.005900675,0.012883257690410552,0.22362793688304752,0.2718750632649045,0.13455917490530608,0.0007198932394423867,5.4493480776111e-05,0.00039666140319552496
0.08333333333333333,0.11205108107616361,0.120671680943495,0.00045546849318223577,0.005965761815044314,0.0,0.003307337495028581,7.478282394252233,2.624778064552605,0.19893052946356224,0.20445256731243172,0.04889968700855996,0.005900675,0.012811717996242705,0.2237183302047587,0.2719849587028426,0.13461356547455222,0.0007198985063299131,5.496214868910118e-05,0.0003991019749725469
0.10416666666666666,0.11272341365542263,0.12134694404411556,0.0004568217979910205,0.005932612553620018,0.0,0.003309190426165657,7.4728614816451735,2.654800706137107,0.19865958535329567,0.20554604607317137,0.04862797175098377,0.005900675,0.012740528598757747,0.22380829007220443,0.2720943271699224,0.13466769523001482,0.0007199044035795458,5.543392915894862e-05,0.0004015601454752469
0.12499999999999999,0.11340005290505092,0.12202653468125033,0.00045816945795842896,0.005899625643414036,0.0,0.003311050361714661,7.467443417937088,2.6843687581962996,0.19838720018848688,0.20663175305465536,0.04835758724109866,0.005900675,0.01266968785716785,0.22389781712462192,0.27220316944329476,0.13472156455632936,0.0007199108731824566,5.5908831251453894e-05,0.0004040360017951405
0.14583333333333331,0.11408102254967831,0.12271047667643441,0.00045951141316348006,0.0058668003813991615,0.0,0.0033129170873710946,7.462027904145348,2.713488952998153,0.19811336733409377,0.20770972867189724,0.048088527716386595,0.005900675,0.012599194261693284,0.22398691218002886,0.27231148651746256,0.13477517394570532,0.0007199178713669783,5.638686454755263e-05,0.00040652963498081173
0.16666666666666666,0.11476634720516703,0.12339879474647632,0.00046084760534933323,0.00583413610400566,0.0,0.0033147903891083495,7.456614636398243,2.7421678890012946,0.19783807982977608,0.20878001183445882,0.04782078773775133,0.005900675,0.012529046387290842,0.22407557617519164,0.27241927953129697,0.13482852396180436,0.0007199253636212015,5.6868039061907495e-05,0.0004090411388531736
0.1875,0.11545605215471047,0.12409151427857923,0.0004621779783181162,0.005801632174761143,0.0,0.0033166700537818716,7.451203307797289,2.770412044865513,0.19756133048137045,0.2098426403636296,0.04755436208820612,0.005900675,0.01245924286711,0.2241638101311828,0.27252654972616425,0.13488161521901618,0.0007199333218534371,5.73523651957074e-05,0.00041157060933620925
0.20833333333333334,0.11615016321182879,0.12478866119273793,0.00046350247813969686,0.005769287976621389,0.0,0.003318555869496729,7.445793609552319,2.7982277886865607,0.19728311191709078,0.21089765125171356,0.04728924571001145,0.005900675,0.012389782376022996,0.2242516151319559,0.272633298419878,0.13493444836956645,0.0007199417226379431,5.783985370656905e-05,0.00041411814404779913
0.22916666666666669,0.11684870663149091,0.12549026185246961,0.00046482105325768453,0.0057371029069269225,0.0,0.0033204476258436896,7.440385231713637,2.825621384529132,0.19700341662419107,0.2119450808328203,0.04702543366333552,0.005900675,0.012320663619793904,0.22433899231019158,0.2727395269894916,0.1349870240950005,0.0007199505460648241,5.833051568784755e-05,0.0004166838420345357
0.25,0.11755170904981399,0.12619634300424745,0.00046613365453496836,0.005705076373934585,0.0,0.0033223451140569887,7.434977863664848,2.8525989973201153,0.196722236974026,0.21298496490050986,0.04676292109782457,0.005900675,0.012251885327630035,0.22442594283749132,0.2728452368593765,0.1350393431002827,0.0007199597749504771,5.882436255351825e-05,0.00041926780359202134
0.2708333333333333,0.11825919744168975,0.12690693173493822,0.00046744023526199295,0.005673207794346228,0.0,0.003324248127122815,7.429571194465585,2.879166696689909,0.1964395652398356,0.21401733879174645,0.04650170323234623,0.005900675,0.012183446246874714,0.22451246791732374,0.2729504294926464,0.13509140610955223,0.0007199693942752162,5.93214060265572e-05,0.0004218701301387713
0.29166666666666663,0.11896804677066808,0.12762105018717054,0.00046874441647664597,0.005658323310637636,0.0,0.0033261824849656983,7.424164943893176,2.905353138606498,0.1961553952285699,0.215043918036674,0.04624213778373018,0.005900675,0.01211544009933731,0.2245943867913609,0.27305002214359986,0.13514069751854724,0.0007221211632021228,5.9821654700122006e-05,0.000424490901845495
